residence_sa2,NZDep_Decile,scenario,car_commuters_out,od_charged_commuters,od_trapped_commuters,od_charged_share,od_burden
125300,4.0,3b,507.0,507,315,1.0,pays_without_alternative
123200,5.0,3b,747.0,747,615,1.0,pays_without_alternative
124800,6.0,3b,915.0,915,723,1.0,pays_without_alternative
127002,6.0,3b,603.0,603,438,1.0,pays_without_alternative
126401,7.0,3b,567.0,567,429,1.0,pays_without_alternative
127701,7.0,3b,357.0,357,258,1.0,pays_without_alternative
128501,6.0,3b,630.0,630,408,1.0,pays_without_alternative
127001,6.0,3b,702.0,702,519,1.0,pays_without_alternative
145600,6.0,3b,726.0,633,387,0.8719,pays_without_alternative
159301,2.0,3b,960.0,747,714,0.7781,pays_without_alternative
135700,6.0,3b,18.0,18,0,1.0,pays_with_alternative
141201,3.0,3b,291.0,273,141,0.9381,pays_without_alternative
142001,5.0,3b,441.0,378,273,0.8571,pays_without_alternative
135401,2.0,3b,666.0,522,510,0.7838,pays_without_alternative
136700,1.0,3b,795.0,567,567,0.7132,pays_without_alternative
117202,1.0,3b,480.0,357,282,0.7438,pays_without_alternative
117201,3.0,3b,525.0,417,339,0.7943,pays_without_alternative
159000,5.0,3b,747.0,570,486,0.7631,pays_without_alternative
121500,5.0,3b,663.0,663,141,1.0,pays_with_alternative
121901,6.0,3b,753.0,753,369,1.0,pays_with_alternative
158900,1.0,3b,294.0,177,177,0.602,pays_without_alternative
163302,3.0,3b,528.0,426,405,0.8068,pays_without_alternative
120400,5.0,3b,750.0,750,171,1.0,pays_with_alternative
119901,2.0,3b,513.0,513,96,1.0,pays_with_alternative
132400,6.0,3b,234.0,174,111,0.7436,pays_without_alternative
117900,2.0,3b,750.0,567,468,0.756,pays_without_alternative
142501,2.0,3b,399.0,390,333,0.9774,pays_without_alternative
134600,1.0,3b,462.0,345,345,0.7468,pays_without_alternative
123500,5.0,3b,0.0,0,0,0.0,no_charge
131100,8.0,3b,726.0,726,474,1.0,pays_without_alternative
161500,5.0,3b,453.0,426,399,0.9404,pays_without_alternative
161201,10.0,3b,519.0,513,324,0.9884,pays_without_alternative
161100,4.0,3b,909.0,855,825,0.9406,pays_without_alternative
139100,10.0,3b,174.0,138,123,0.7931,pays_without_alternative
138800,8.0,3b,0.0,0,0,0.0,no_charge
137901,10.0,3b,291.0,219,204,0.7526,pays_without_alternative
120301,2.0,3b,669.0,546,426,0.8161,pays_without_alternative
120701,3.0,3b,675.0,579,450,0.8578,pays_without_alternative
119800,8.0,3b,804.0,765,627,0.9515,pays_without_alternative
126901,3.0,3b,777.0,741,537,0.9537,pays_without_alternative
118800,,3b,0.0,0,0,0.0,no_charge
119600,6.0,3b,627.0,627,498,1.0,pays_without_alternative
125500,4.0,3b,474.0,330,177,0.6962,pays_without_alternative
129800,1.0,3b,378.0,147,90,0.3889,no_charge
130300,2.0,3b,546.0,219,138,0.4011,no_charge
160202,9.0,3b,534.0,498,384,0.9326,pays_without_alternative
160501,9.0,3b,420.0,414,279,0.9857,pays_without_alternative
160700,9.0,3b,708.0,669,525,0.9449,pays_without_alternative
160201,9.0,3b,366.0,354,249,0.9672,pays_without_alternative
117001,2.0,3b,1290.0,1290,1077,1.0,pays_without_alternative
117002,5.0,3b,204.0,204,165,1.0,pays_without_alternative
119700,4.0,3b,177.0,177,141,1.0,pays_without_alternative
158402,10.0,3b,324.0,324,207,1.0,pays_without_alternative
158401,10.0,3b,396.0,396,258,1.0,pays_without_alternative
157600,10.0,3b,36.0,36,18,1.0,pays_without_alternative
131300,2.0,3b,63.0,42,30,0.6667,pays_without_alternative
127200,7.0,3c,78.0,78,24,1.0,pays_with_alternative
117300,7.0,3c,189.0,189,6,1.0,pays_with_alternative
116701,3.0,3c,864.0,864,642,1.0,pays_without_alternative
118100,4.0,3c,648.0,648,144,1.0,pays_with_alternative
117400,4.0,3c,390.0,390,276,1.0,pays_without_alternative
160401,5.0,3c,834.0,645,609,0.7734,pays_without_alternative
134500,6.0,3c,84.0,84,57,1.0,pays_without_alternative
153600,9.0,3c,396.0,396,273,1.0,pays_without_alternative
153200,9.0,3c,216.0,207,156,0.9583,pays_without_alternative
154202,9.0,3c,477.0,477,384,1.0,pays_without_alternative
154201,8.0,3c,582.0,567,420,0.9742,pays_without_alternative
155401,5.0,3c,462.0,225,225,0.487,no_charge
147900,9.0,3c,60.0,60,24,1.0,pays_with_alternative
134800,7.0,3c,0.0,0,0,0.0,no_charge
133100,7.0,3c,396.0,396,231,1.0,pays_without_alternative
132002,5.0,3c,387.0,387,234,1.0,pays_without_alternative
132001,7.0,3c,480.0,480,321,1.0,pays_without_alternative
130601,8.0,3c,726.0,726,531,1.0,pays_without_alternative
135000,8.0,3c,834.0,834,516,1.0,pays_without_alternative
131700,8.0,3c,708.0,708,468,1.0,pays_without_alternative
116801,2.0,3c,732.0,642,522,0.877,pays_without_alternative
138100,5.0,3c,537.0,405,147,0.7542,pays_with_alternative
156901,5.0,3c,1068.0,567,567,0.5309,pays_without_alternative
129400,3.0,3c,453.0,198,198,0.4371,no_charge
121001,5.0,3c,858.0,834,636,0.972,pays_without_alternative
122101,4.0,3c,690.0,678,516,0.9826,pays_without_alternative
121401,4.0,3c,468.0,453,306,0.9679,pays_without_alternative
122400,8.0,3c,723.0,600,462,0.8299,pays_without_alternative
123900,1.0,3c,606.0,486,378,0.802,pays_without_alternative
121800,3.0,3c,672.0,534,420,0.7946,pays_without_alternative
129300,4.0,3c,501.0,231,189,0.4611,no_charge
122802,5.0,3c,594.0,477,414,0.803,pays_without_alternative
122801,6.0,3c,393.0,315,216,0.8015,pays_without_alternative
124401,4.0,3c,780.0,639,555,0.8192,pays_without_alternative
126500,3.0,3c,438.0,375,186,0.8562,pays_with_alternative
125202,1.0,3c,237.0,225,162,0.9494,pays_without_alternative
127400,1.0,3c,531.0,432,303,0.8136,pays_without_alternative
125201,1.0,3c,408.0,372,171,0.9118,pays_with_alternative
137202,6.0,3c,519.0,441,396,0.8497,pays_without_alternative
139501,5.0,3c,363.0,297,285,0.8182,pays_without_alternative
137201,6.0,3c,423.0,330,306,0.7801,pays_without_alternative
138600,6.0,3c,396.0,297,288,0.75,pays_without_alternative
138901,3.0,3c,519.0,429,396,0.8266,pays_without_alternative
154600,,3c,0.0,0,0,0.0,no_charge
152900,3.0,3c,498.0,243,243,0.488,no_charge
152201,4.0,3c,846.0,390,390,0.461,no_charge
156000,7.0,3c,6.0,0,0,0.0,no_charge
158602,2.0,3c,546.0,348,348,0.6374,pays_without_alternative
118300,4.0,3c,561.0,453,324,0.8075,pays_without_alternative
118700,2.0,3c,564.0,492,429,0.8723,pays_without_alternative
118200,3.0,3c,906.0,807,654,0.8907,pays_without_alternative
148300,4.0,3c,333.0,141,141,0.4234,no_charge
149701,4.0,3c,567.0,267,267,0.4709,no_charge
146400,2.0,3c,558.0,246,246,0.4409,no_charge
149702,5.0,3c,312.0,135,135,0.4327,no_charge
158800,10.0,3c,684.0,675,456,0.9868,pays_without_alternative
152500,4.0,3c,294.0,147,147,0.5,pays_without_alternative
122200,1.0,3c,537.0,387,330,0.7207,pays_without_alternative
123701,1.0,3c,441.0,306,261,0.6939,pays_without_alternative
123702,1.0,3c,327.0,216,162,0.6606,pays_without_alternative
157500,8.0,3c,747.0,453,372,0.6064,pays_without_alternative
126300,1.0,3c,579.0,474,408,0.8187,pays_without_alternative
134000,1.0,3c,171.0,60,60,0.3509,no_charge
159700,10.0,3c,276.0,258,174,0.9348,pays_without_alternative
158700,10.0,3c,552.0,546,345,0.9891,pays_without_alternative
159500,10.0,3c,570.0,546,372,0.9579,pays_without_alternative
157702,10.0,3c,459.0,321,240,0.6993,pays_without_alternative
157701,10.0,3c,450.0,309,171,0.6867,pays_without_alternative
157901,8.0,3c,609.0,456,339,0.7488,pays_without_alternative
153400,1.0,3c,1095.0,474,474,0.4329,no_charge
131802,1.0,3c,0.0,0,0,0.0,no_charge
161900,9.0,3c,369.0,360,264,0.9756,pays_without_alternative
161800,1.0,3c,858.0,834,744,0.972,pays_without_alternative
154701,2.0,3c,309.0,126,126,0.4078,no_charge
155301,2.0,3c,342.0,156,156,0.4561,no_charge
133000,1.0,3c,333.0,135,129,0.4054,no_charge
154101,7.0,3c,603.0,459,354,0.7612,pays_without_alternative
158002,2.0,3c,507.0,336,273,0.6627,pays_without_alternative
158001,7.0,3c,522.0,303,246,0.5805,pays_without_alternative
164302,8.0,3c,102.0,102,81,1.0,pays_without_alternative
164301,4.0,3c,93.0,93,87,1.0,pays_without_alternative
152300,7.0,3c,21.0,6,6,0.2857,no_charge
148000,3.0,3c,342.0,147,147,0.4298,no_charge
136200,3.0,3c,192.0,162,81,0.8438,pays_without_alternative
136001,4.0,3c,516.0,402,228,0.7791,pays_without_alternative
136900,5.0,3c,264.0,216,84,0.8182,pays_with_alternative
143301,3.0,3c,594.0,594,216,1.0,pays_with_alternative
144400,2.0,3c,675.0,675,426,1.0,pays_without_alternative
144800,2.0,3c,516.0,516,207,1.0,pays_with_alternative
144201,6.0,3c,0.0,0,0,0.0,no_charge
140200,5.0,3c,570.0,486,246,0.8526,pays_without_alternative
140800,3.0,3c,726.0,612,348,0.843,pays_without_alternative
141500,4.0,3c,528.0,456,291,0.8636,pays_without_alternative
138700,5.0,3c,456.0,354,174,0.7763,pays_with_alternative
141700,2.0,3c,408.0,360,216,0.8824,pays_without_alternative
116900,3.0,3c,690.0,690,495,1.0,pays_without_alternative
148401,1.0,3c,447.0,201,201,0.4497,no_charge
149400,9.0,3c,804.0,804,681,1.0,pays_without_alternative
148200,9.0,3c,525.0,525,378,1.0,pays_without_alternative
148600,10.0,3c,648.0,648,552,1.0,pays_without_alternative
155801,10.0,3c,438.0,285,174,0.6507,pays_without_alternative
123600,3.0,3c,747.0,747,405,1.0,pays_without_alternative
122600,4.0,3c,453.0,453,213,1.0,pays_with_alternative
123400,4.0,3c,756.0,756,390,1.0,pays_without_alternative
131801,5.0,3c,381.0,291,126,0.7638,pays_with_alternative
132900,7.0,3c,471.0,384,327,0.8153,pays_without_alternative
117500,3.0,3c,642.0,528,417,0.8224,pays_without_alternative
131500,7.0,3c,591.0,450,372,0.7614,pays_without_alternative
130902,4.0,3c,492.0,360,297,0.7317,pays_without_alternative
130801,8.0,3c,399.0,336,276,0.8421,pays_without_alternative
130100,6.0,3c,645.0,507,438,0.786,pays_without_alternative
129600,7.0,3c,738.0,609,513,0.8252,pays_without_alternative
130901,7.0,3c,570.0,444,393,0.7789,pays_without_alternative
145800,8.0,3c,933.0,552,534,0.5916,pays_without_alternative
144700,9.0,3c,714.0,390,330,0.5462,pays_without_alternative
137100,9.0,3c,435.0,405,324,0.931,pays_without_alternative
128902,8.0,3c,348.0,282,237,0.8103,pays_without_alternative
128901,6.0,3c,384.0,336,270,0.875,pays_without_alternative
129501,8.0,3c,564.0,444,378,0.7872,pays_without_alternative
144001,1.0,3c,681.0,441,441,0.6476,pays_without_alternative
145102,3.0,3c,234.0,114,102,0.4872,no_charge
145101,1.0,3c,612.0,348,318,0.5686,pays_without_alternative
124000,5.0,3c,930.0,930,477,1.0,pays_without_alternative
124600,6.0,3c,435.0,435,210,1.0,pays_with_alternative
122700,5.0,3c,774.0,774,444,1.0,pays_without_alternative
123300,4.0,3c,885.0,885,633,1.0,pays_without_alternative
123100,5.0,3c,630.0,630,345,1.0,pays_without_alternative
153100,3.0,3c,516.0,237,237,0.4593,no_charge
158502,5.0,3c,564.0,438,327,0.7766,pays_without_alternative
158501,8.0,3c,300.0,234,183,0.78,pays_without_alternative
136100,6.0,3c,84.0,84,51,1.0,pays_without_alternative
136002,4.0,3c,126.0,126,45,1.0,pays_with_alternative
153000,10.0,3c,369.0,261,132,0.7073,pays_without_alternative
137300,5.0,3c,174.0,114,114,0.6552,pays_without_alternative
138000,3.0,3c,459.0,327,318,0.7124,pays_without_alternative
119100,1.0,3c,687.0,642,642,0.9345,pays_without_alternative
119400,1.0,3c,384.0,375,324,0.9766,pays_without_alternative
118900,1.0,3c,792.0,741,567,0.9356,pays_without_alternative
142202,3.0,3c,375.0,375,117,1.0,pays_with_alternative
142201,3.0,3c,315.0,315,126,1.0,pays_with_alternative
143800,5.0,3c,666.0,666,411,1.0,pays_without_alternative
132800,3.0,3c,639.0,435,195,0.6808,pays_with_alternative
133500,3.0,3c,195.0,144,69,0.7385,pays_with_alternative
131600,2.0,3c,486.0,360,183,0.7407,pays_without_alternative
132100,6.0,3c,447.0,336,111,0.7517,pays_with_alternative
148800,4.0,3c,348.0,159,159,0.4569,no_charge
149300,6.0,3c,645.0,303,291,0.4698,no_charge
147800,2.0,3c,606.0,267,267,0.4406,no_charge
150000,10.0,3c,672.0,666,570,0.9911,pays_without_alternative
151200,10.0,3c,600.0,573,453,0.955,pays_without_alternative
163902,3.0,3c,117.0,102,102,0.8718,pays_without_alternative
128800,2.0,3c,894.0,492,333,0.5503,no_charge
127500,9.0,3c,111.0,111,66,1.0,pays_without_alternative
128401,8.0,3c,924.0,924,612,1.0,pays_without_alternative
124301,9.0,3c,588.0,588,414,1.0,pays_without_alternative
125100,6.0,3c,0.0,0,0,0.0,no_charge
125701,8.0,3c,570.0,570,399,1.0,pays_without_alternative
124900,8.0,3c,591.0,591,444,1.0,pays_without_alternative
126701,9.0,3c,219.0,219,123,1.0,pays_without_alternative
127900,7.0,3c,354.0,354,228,1.0,pays_without_alternative
127801,9.0,3c,426.0,402,267,0.9437,pays_without_alternative
126702,8.0,3c,471.0,471,333,1.0,pays_without_alternative
129700,1.0,3c,471.0,369,117,0.7834,pays_with_alternative
151301,5.0,3c,873.0,402,402,0.4605,no_charge
126200,3.0,3c,858.0,858,453,1.0,pays_without_alternative
125600,5.0,3c,672.0,672,297,1.0,pays_with_alternative
125800,2.0,3c,735.0,735,432,1.0,pays_without_alternative
159600,6.0,3c,552.0,534,393,0.9674,pays_without_alternative
160300,7.0,3c,606.0,495,246,0.8168,pays_with_alternative
142901,5.0,3c,456.0,426,363,0.9342,pays_without_alternative
142002,4.0,3c,201.0,201,150,1.0,pays_without_alternative
143600,2.0,3c,639.0,582,504,0.9108,pays_without_alternative
158300,5.0,3c,1071.0,714,612,0.6667,pays_without_alternative
162500,2.0,3c,414.0,414,333,1.0,pays_without_alternative
133400,9.0,3c,78.0,78,57,1.0,pays_without_alternative
132700,7.0,3c,27.0,27,9,1.0,pays_with_alternative
133800,8.0,3c,21.0,21,21,1.0,pays_without_alternative
119201,2.0,3c,279.0,279,204,1.0,pays_without_alternative
120201,1.0,3c,729.0,729,630,1.0,pays_without_alternative
120202,1.0,3c,1257.0,1257,1083,1.0,pays_without_alternative
120203,1.0,3c,603.0,603,588,1.0,pays_without_alternative
159202,9.0,3c,546.0,546,330,1.0,pays_without_alternative
159101,9.0,3c,588.0,588,366,1.0,pays_without_alternative
159201,10.0,3c,366.0,366,222,1.0,pays_without_alternative
152000,3.0,3c,825.0,402,402,0.4873,no_charge
152400,4.0,3c,900.0,360,360,0.4,no_charge
150400,4.0,3c,993.0,495,495,0.4985,no_charge
154500,5.0,3c,399.0,201,201,0.5038,pays_without_alternative
163400,1.0,3c,624.0,609,495,0.976,pays_without_alternative
134302,6.0,3c,21.0,21,15,1.0,pays_without_alternative
134301,4.0,3c,42.0,33,15,0.7857,pays_with_alternative
134700,2.0,3c,540.0,414,414,0.7667,pays_without_alternative
130500,8.0,3c,489.0,414,414,0.8466,pays_without_alternative
131000,9.0,3c,495.0,387,330,0.7818,pays_without_alternative
134400,4.0,3c,564.0,432,201,0.766,pays_with_alternative
141801,1.0,3c,366.0,267,231,0.7295,pays_without_alternative
141802,1.0,3c,333.0,243,186,0.7297,pays_without_alternative
132501,2.0,3c,324.0,255,225,0.787,pays_without_alternative
137500,1.0,3c,375.0,261,261,0.696,pays_without_alternative
160601,10.0,3c,465.0,456,360,0.9806,pays_without_alternative
116500,1.0,3c,495.0,405,405,0.8182,pays_without_alternative
140901,5.0,3c,546.0,498,453,0.9121,pays_without_alternative
140902,2.0,3c,276.0,243,228,0.8804,pays_without_alternative
120500,3.0,3c,531.0,429,87,0.8079,pays_with_alternative
120800,1.0,3c,540.0,453,318,0.8389,pays_without_alternative
146800,7.0,3c,585.0,585,471,1.0,pays_without_alternative
146100,5.0,3c,786.0,786,630,1.0,pays_without_alternative
150200,10.0,3c,570.0,570,471,1.0,pays_without_alternative
153301,8.0,3c,495.0,495,261,1.0,pays_without_alternative
151600,10.0,3c,624.0,624,510,1.0,pays_without_alternative
147500,8.0,3c,861.0,861,723,1.0,pays_without_alternative
148501,10.0,3c,537.0,537,474,1.0,pays_without_alternative
151000,9.0,3c,684.0,684,600,1.0,pays_without_alternative
152800,8.0,3c,813.0,813,702,1.0,pays_without_alternative
148901,10.0,3c,561.0,561,465,1.0,pays_without_alternative
155500,9.0,3c,153.0,153,75,1.0,pays_with_alternative
160100,9.0,3c,705.0,705,423,1.0,pays_without_alternative
160800,10.0,3c,501.0,501,387,1.0,pays_without_alternative
160902,10.0,3c,357.0,357,258,1.0,pays_without_alternative
160901,9.0,3c,441.0,441,273,1.0,pays_without_alternative
120600,8.0,3c,576.0,576,462,1.0,pays_without_alternative
122501,8.0,3c,714.0,714,630,1.0,pays_without_alternative
117003,7.0,3c,15.0,15,15,1.0,pays_without_alternative
152101,9.0,3c,657.0,642,315,0.9772,pays_with_alternative
152600,9.0,3c,282.0,276,216,0.9787,pays_without_alternative
151800,10.0,3c,705.0,693,465,0.983,pays_without_alternative
120900,8.0,3c,573.0,567,474,0.9895,pays_without_alternative
122901,8.0,3c,714.0,714,618,1.0,pays_without_alternative
121701,7.0,3c,591.0,591,408,1.0,pays_without_alternative
139300,2.0,3c,471.0,399,192,0.8471,pays_with_alternative
128301,9.0,3c,621.0,579,420,0.9324,pays_without_alternative
143200,2.0,3c,537.0,363,291,0.676,pays_without_alternative
141900,2.0,3c,444.0,339,180,0.7635,pays_without_alternative
150600,1.0,3c,939.0,411,411,0.4377,no_charge
156101,3.0,3c,606.0,294,294,0.4851,no_charge
152700,,3c,12.0,12,0,1.0,pays_with_alternative
125900,1.0,3c,219.0,126,66,0.5753,no_charge
125400,3.0,3c,537.0,348,246,0.648,pays_without_alternative
141101,1.0,3c,480.0,363,294,0.7562,pays_without_alternative
141102,2.0,3c,273.0,213,159,0.7802,pays_without_alternative
157800,3.0,3c,795.0,453,453,0.5698,pays_without_alternative
158200,3.0,3c,891.0,504,504,0.5657,pays_without_alternative
133600,4.0,3c,702.0,702,312,1.0,pays_with_alternative
134200,3.0,3c,639.0,567,288,0.8873,pays_without_alternative
132200,6.0,3c,645.0,552,345,0.8558,pays_without_alternative
135200,3.0,3c,390.0,339,267,0.8692,pays_without_alternative
131900,6.0,3c,402.0,348,237,0.8657,pays_without_alternative
139000,3.0,3c,444.0,444,171,1.0,pays_with_alternative
137800,5.0,3c,465.0,375,177,0.8065,pays_with_alternative
137701,7.0,3c,123.0,123,57,1.0,pays_with_alternative
139900,2.0,3c,669.0,669,402,1.0,pays_without_alternative
138400,3.0,3c,672.0,576,264,0.8571,pays_with_alternative
142101,4.0,3c,765.0,675,567,0.8824,pays_without_alternative
140400,8.0,3c,522.0,420,285,0.8046,pays_without_alternative
140700,10.0,3c,240.0,222,168,0.925,pays_without_alternative
139802,6.0,3c,327.0,255,246,0.7798,pays_without_alternative
139700,6.0,3c,669.0,603,366,0.9013,pays_without_alternative
140601,9.0,3c,237.0,225,171,0.9494,pays_without_alternative
141300,4.0,3c,606.0,606,456,1.0,pays_without_alternative
142301,9.0,3c,459.0,459,366,1.0,pays_without_alternative
139601,5.0,3c,555.0,444,405,0.8,pays_without_alternative
139801,6.0,3c,342.0,342,258,1.0,pays_without_alternative
140300,6.0,3c,474.0,369,165,0.7785,pays_with_alternative
147201,7.0,3c,522.0,450,255,0.8621,pays_without_alternative
146501,7.0,3c,648.0,561,315,0.8657,pays_without_alternative
146201,7.0,3c,687.0,636,369,0.9258,pays_without_alternative
147202,7.0,3c,561.0,474,243,0.8449,pays_without_alternative
147700,,3c,0.0,0,0,0.0,no_charge
146000,5.0,3c,396.0,315,126,0.7955,pays_with_alternative
145300,5.0,3c,471.0,417,267,0.8854,pays_without_alternative
149500,10.0,3c,519.0,519,378,1.0,pays_without_alternative
149100,7.0,3c,774.0,774,471,1.0,pays_without_alternative
146600,7.0,3c,732.0,666,456,0.9098,pays_without_alternative
120000,1.0,3c,351.0,300,237,0.8547,pays_without_alternative
119500,2.0,3c,414.0,333,324,0.8043,pays_without_alternative
130700,1.0,3c,654.0,276,276,0.422,no_charge
133900,7.0,3c,30.0,21,0,0.7,pays_with_alternative
135600,8.0,3c,420.0,345,288,0.8214,pays_without_alternative
132300,8.0,3c,495.0,414,381,0.8364,pays_without_alternative
132600,8.0,3c,450.0,372,309,0.8267,pays_without_alternative
134900,7.0,3c,471.0,351,345,0.7452,pays_without_alternative
136501,6.0,3c,462.0,357,351,0.7727,pays_without_alternative
136502,6.0,3c,300.0,243,243,0.81,pays_without_alternative
138302,8.0,3c,393.0,354,324,0.9008,pays_without_alternative
136601,6.0,3c,618.0,552,504,0.8932,pays_without_alternative
138301,6.0,3c,264.0,240,204,0.9091,pays_without_alternative
138501,6.0,3c,222.0,222,69,1.0,pays_with_alternative
138502,3.0,3c,63.0,63,12,1.0,pays_with_alternative
118600,7.0,3c,75.0,75,6,1.0,pays_with_alternative
127100,7.0,3c,441.0,441,225,1.0,pays_without_alternative
128200,1.0,3c,603.0,603,279,1.0,pays_with_alternative
127300,3.0,3c,465.0,465,195,1.0,pays_with_alternative
128101,3.0,3c,399.0,399,171,1.0,pays_with_alternative
117700,3.0,3c,681.0,681,417,1.0,pays_without_alternative
153700,2.0,3c,597.0,285,285,0.4774,no_charge
153900,2.0,3c,390.0,168,168,0.4308,no_charge
142802,4.0,3c,471.0,402,231,0.8535,pays_without_alternative
142801,6.0,3c,375.0,366,216,0.976,pays_without_alternative
145000,7.0,3c,603.0,603,333,1.0,pays_without_alternative
144300,6.0,3c,828.0,738,465,0.8913,pays_without_alternative
144101,4.0,3c,741.0,741,453,1.0,pays_without_alternative
145500,7.0,3c,150.0,150,81,1.0,pays_without_alternative
164001,7.0,3c,672.0,672,537,1.0,pays_without_alternative
140100,7.0,3c,486.0,306,225,0.6296,pays_without_alternative
139201,4.0,3c,504.0,396,168,0.7857,pays_with_alternative
145200,9.0,3c,420.0,408,216,0.9714,pays_without_alternative
158101,4.0,3c,1038.0,615,519,0.5925,pays_without_alternative
158601,5.0,3c,765.0,420,420,0.549,pays_without_alternative
157301,3.0,3c,447.0,234,234,0.5235,pays_without_alternative
158102,3.0,3c,1032.0,600,510,0.5814,pays_without_alternative
158603,2.0,3c,174.0,114,114,0.6552,pays_without_alternative
150101,10.0,3c,141.0,141,45,1.0,pays_with_alternative
150900,8.0,3c,420.0,420,378,1.0,pays_without_alternative
149600,,3c,0.0,0,0,0.0,no_charge
150302,10.0,3c,297.0,297,162,1.0,pays_without_alternative
150301,10.0,3c,252.0,252,117,1.0,pays_with_alternative
151900,9.0,3c,618.0,618,405,1.0,pays_without_alternative
151400,10.0,3c,558.0,558,252,1.0,pays_with_alternative
154400,10.0,3c,345.0,210,150,0.6087,pays_without_alternative
155100,10.0,3c,627.0,369,216,0.5885,no_charge
155702,10.0,3c,453.0,294,165,0.649,pays_without_alternative
155701,10.0,3c,297.0,189,123,0.6364,pays_without_alternative
153500,10.0,3c,465.0,282,222,0.6065,pays_without_alternative
117600,3.0,3c,603.0,603,393,1.0,pays_without_alternative
117800,4.0,3c,366.0,366,57,1.0,pays_with_alternative
136801,6.0,3c,342.0,303,249,0.886,pays_without_alternative
135500,7.0,3c,531.0,480,441,0.904,pays_without_alternative
163100,5.0,3c,720.0,696,558,0.9667,pays_without_alternative
149800,7.0,3c,801.0,447,426,0.5581,pays_without_alternative
150700,6.0,3c,690.0,333,333,0.4826,no_charge
150500,6.0,3c,543.0,261,249,0.4807,no_charge
151500,6.0,3c,771.0,426,405,0.5525,pays_without_alternative
148102,6.0,3c,561.0,324,270,0.5775,pays_without_alternative
149001,7.0,3c,489.0,282,255,0.5767,pays_without_alternative
147100,7.0,3c,708.0,492,219,0.6949,pays_with_alternative
145400,9.0,3c,0.0,0,0,0.0,no_charge
146700,9.0,3c,21.0,15,0,0.7143,pays_with_alternative
163200,9.0,3c,618.0,618,426,1.0,pays_without_alternative
163901,9.0,3c,516.0,516,507,1.0,pays_without_alternative
163502,10.0,3c,465.0,465,417,1.0,pays_without_alternative
164100,10.0,3c,6.0,6,6,1.0,pays_without_alternative
163501,9.0,3c,294.0,294,255,1.0,pays_without_alternative
163600,10.0,3c,357.0,357,294,1.0,pays_without_alternative
163001,9.0,3c,675.0,675,537,1.0,pays_without_alternative
163301,9.0,3c,345.0,345,285,1.0,pays_without_alternative
162800,8.0,3c,276.0,276,222,1.0,pays_without_alternative
154902,8.0,3c,702.0,702,492,1.0,pays_without_alternative
154901,8.0,3c,738.0,738,402,1.0,pays_without_alternative
155602,9.0,3c,693.0,693,492,1.0,pays_without_alternative
154001,9.0,3c,783.0,783,525,1.0,pays_without_alternative
155601,9.0,3c,675.0,675,483,1.0,pays_without_alternative
154801,9.0,3c,582.0,582,288,1.0,pays_with_alternative
156201,8.0,3c,762.0,762,429,1.0,pays_without_alternative
155901,9.0,3c,654.0,654,360,1.0,pays_without_alternative
154802,8.0,3c,807.0,807,468,1.0,pays_without_alternative
137400,2.0,3c,459.0,459,102,1.0,pays_with_alternative
136400,5.0,3c,537.0,537,144,1.0,pays_with_alternative
145900,6.0,3c,54.0,54,36,1.0,pays_without_alternative
118501,4.0,3c,363.0,363,111,1.0,pays_with_alternative
118502,4.0,3c,417.0,417,156,1.0,pays_with_alternative
129902,5.0,3c,546.0,387,219,0.7088,pays_without_alternative
129901,1.0,3c,402.0,285,240,0.709,pays_without_alternative
129201,4.0,3c,411.0,300,255,0.7299,pays_without_alternative
146301,10.0,3c,222.0,117,105,0.527,pays_without_alternative
146302,10.0,3c,267.0,174,150,0.6517,pays_without_alternative
156301,2.0,3c,600.0,285,285,0.475,no_charge
131200,2.0,3c,465.0,339,138,0.729,pays_with_alternative
130400,3.0,3c,318.0,234,87,0.7358,pays_with_alternative
157000,8.0,3c,543.0,531,258,0.9779,pays_with_alternative
156500,7.0,3c,918.0,906,519,0.9869,pays_without_alternative
156700,8.0,3c,486.0,477,240,0.9815,pays_without_alternative
133301,7.0,3c,87.0,87,24,1.0,pays_with_alternative
133200,7.0,3c,12.0,12,12,1.0,pays_without_alternative
134100,7.0,3c,57.0,57,30,1.0,pays_without_alternative
161000,7.0,3c,459.0,330,303,0.719,pays_without_alternative
161300,10.0,3c,597.0,471,450,0.7889,pays_without_alternative
123800,9.0,3c,555.0,507,339,0.9135,pays_without_alternative
123000,9.0,3c,645.0,609,453,0.9442,pays_without_alternative
125000,7.0,3c,501.0,465,348,0.9281,pays_without_alternative
124200,7.0,3c,531.0,492,420,0.9266,pays_without_alternative
164201,10.0,3c,348.0,339,312,0.9741,pays_without_alternative
155200,4.0,3c,615.0,303,303,0.4927,no_charge
143100,3.0,3c,825.0,669,495,0.8109,pays_without_alternative
142400,1.0,3c,534.0,381,234,0.7135,pays_without_alternative
140500,1.0,3c,603.0,468,285,0.7761,pays_without_alternative
141000,3.0,3c,687.0,585,240,0.8515,pays_with_alternative
141600,1.0,3c,459.0,387,183,0.8431,pays_with_alternative
143900,2.0,3c,456.0,354,258,0.7763,pays_without_alternative
140000,1.0,3c,744.0,627,348,0.8427,pays_without_alternative
139400,2.0,3c,366.0,315,216,0.8607,pays_without_alternative
157200,10.0,3c,324.0,195,126,0.6019,no_charge
156800,10.0,3c,351.0,234,144,0.6667,pays_without_alternative
128700,,3c,0.0,0,0,0.0,no_charge
